client_id,status,churned,segment,client_livedate,client_offdate,sem_livedate,sem_offdate,sem_status,sem_days_live,last_login,days_since_last_login,leads_30days,spend_30days
311645,LIVE,0,Lawyer,6/9/2016,,6/10/2016,,Live,78,,,15,284.97
311650,LIVE,0,Damage Repair,6/9/2016,,6/10/2016,,Live,78,,,7,387.98
311652,LIVE,0,General Contractor,6/9/2016,,6/10/2016,,Live,78,,,11,187.81
311653,LIVE,0,Mover,6/9/2016,,6/13/2016,,Live,75,,,31,335.7
311654,LIVE,0,Chiropractor,6/9/2016,,6/10/2016,7/25/2016,Off,45,,,2,0
311667,LIVE,0,Auto Repair Shop,6/9/2016,,6/10/2016,,Live,78,,,254,908.94
311673,LIVE,0,Lawyer,6/9/2016,,6/10/2016,,Live,78,,,22,174
311688,OFF,1,Lawyer,6/9/2016,7/17/2016,6/10/2016,7/17/2016,Off,37,6/22/2016,25,2,8.13
311690,LIVE,0,Lawyer,6/9/2016,,6/22/2016,,Live,66,,,46,"1,328.54"
311712,LIVE,0,Auto Repair Shop,6/10/2016,,6/13/2016,,Live,75,,,37,701.74
311714,LIVE,0,HVAC Contractor,6/10/2016,,6/13/2016,,Live,75,,,16,745.88
311718,LIVE,0,Lawyer,6/10/2016,,6/13/2016,,Live,75,,,9,72.12
311760,LIVE,0,Lawyer,6/10/2016,,6/13/2016,,Live,75,,,14,455.7
311776,LIVE,0,Roofer,6/10/2016,,6/14/2016,,Live,74,,,18,595.32
311799,LIVE,0,Kitchen Remodeling,6/10/2016,,6/13/2016,,Live,75,,,25,"1,195"
311804,LIVE,0,Auto Body Shop,6/10/2016,,6/13/2016,,Live,75,,,154,953.24
311810,LIVE,0,Roofer,6/10/2016,,6/13/2016,8/8/2016,Off,56,,,4,74.24
311814,OFF,1,Roofer,6/10/2016,8/7/2016,6/13/2016,8/7/2016,Off,55,7/10/2016,28,2,74.57
312042,LIVE,0,Roofer,6/10/2016,,6/13/2016,,Live,75,,,25,294.94
312054,LIVE,0,General Contractor,6/10/2016,,6/20/2016,,Live,68,,,9,267.13
312058,LIVE,0,Auto Repair Shop,6/11/2016,,6/13/2016,,Live,75,,,51,905.78
312060,LIVE,0,Roofer,6/11/2016,,6/13/2016,,Live,75,,,53,656.24
312062,LIVE,0,General Contractor,6/11/2016,,6/13/2016,,Live,75,,,35,641.45
312063,OFF,1,General Contractor,6/11/2016,8/24/2016,6/13/2016,8/24/2016,Off,72,7/10/2016,45,1,0
312064,LIVE,0,General Contractor,6/11/2016,,6/13/2016,,Live,75,,,28,992.62
312066,LIVE,0,General Contractor,6/11/2016,,7/6/2016,,Live,52,,,30,909.2
312084,LIVE,0,Roofer,6/13/2016,,6/14/2016,,Live,74,,,43,"1,315.56"
312093,LIVE,0,Lawyer,6/13/2016,,6/14/2016,,Live,74,,,17,227.8
312108,LIVE,0,Auto Repair Shop,6/13/2016,,6/14/2016,,Live,74,,,270,802.13
312117,LIVE,0,Tax Preparation Service,6/13/2016,,6/14/2016,8/10/2016,Live,74,,,9,593.98
312123,OFF,1,General Contractor,6/13/2016,8/26/2016,6/14/2016,8/26/2016,Off,73,7/13/2016,44,17,928.17
312129,LIVE,0,Chiropractor,6/13/2016,,6/14/2016,,Live,74,,,100,837.03
312136,LIVE,0,Accountant,6/13/2016,,6/14/2016,,Live,74,,,8,104.2
312138,LIVE,0,General Contractor,6/13/2016,,6/14/2016,,Live,74,,,8,349.77
312156,LIVE,0,Property Manager,6/13/2016,,6/14/2016,,Live,74,,,53,710.33
312181,LIVE,0,Roofer,6/14/2016,,6/15/2016,8/15/2016,Off,61,,,5,484.78
312188,LIVE,0,Therapist,6/14/2016,,6/15/2016,,Live,73,,,31,387.47
312189,OFF,1,Plastic Surgeon,6/14/2016,8/7/2016,6/15/2016,8/7/2016,Off,53,7/7/2016,31,8,771.45
312191,LIVE,0,Mediation and Arbitration,6/14/2016,,6/15/2016,,Live,73,,,14,"1,157.62"
312200,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,41,"1,032.39"
312204,LIVE,0,Auto Repair Shop,6/14/2016,,6/15/2016,,Live,73,,,518,"1,455.57"
312208,LIVE,0,Tax Preparation Service,6/14/2016,,6/15/2016,,Live,73,,,11,394.41
312214,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,204,"1,231.04"
312221,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,15,203.34
312226,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,78,"1,589.09"
312228,LIVE,0,Auto Repair Shop,6/14/2016,,6/15/2016,,Live,73,,,97,541.45
312231,LIVE,0,Auto Repair Shop,6/15/2016,,6/16/2016,8/22/2016,Off,67,,,174,577.41
312234,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,45,804.05
312235,LIVE,0,Lawyer,6/14/2016,,6/17/2016,,Live,71,,,9,679.23
312240,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,11,209.5
312242,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,13,298.88
312244,LIVE,0,Security Service,6/14/2016,,6/22/2016,,Live,66,,,44,666.76
312245,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,87,787.84
312258,LIVE,0,Mover,6/14/2016,,7/6/2016,,Live,52,,,20,130.91
312272,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,9,143.54
312284,LIVE,0,Lawyer,6/14/2016,,6/15/2016,,Live,73,,,44,"1,077.01"
312289,LIVE,0,General Contractor,6/14/2016,,6/15/2016,7/27/2016,Off,42,,,4,0
312290,LIVE,0,Roofer,6/15/2016,,6/15/2016,,Live,73,,,37,"1,544.59"
312301,LIVE,0,Lawyer,6/15/2016,,6/16/2016,,Live,72,,,70,767.94
312308,LIVE,0,Lawyer,6/15/2016,,6/16/2016,,Paused,72,,,24,885.81
312310,OFF,1,Mediation and Arbitration,6/15/2016,7/21/2016,6/16/2016,7/21/2016,Off,35,7/15/2016,6,4,214.05
312332,LIVE,0,Lawyer,6/15/2016,,6/17/2016,,Live,71,,,80,969.15
312336,LIVE,0,Roofer,6/15/2016,,6/16/2016,,Live,72,,,16,189.65
312338,LIVE,0,Lawyer,6/15/2016,,6/16/2016,,Live,72,,,40,877.68
312348,LIVE,0,Lawyer,6/15/2016,,6/16/2016,,Live,72,,,46,152.82
312351,OFF,1,Lawyer,6/15/2016,8/13/2016,6/16/2016,8/13/2016,Off,58,,,19,0
312352,LIVE,0,Lawyer,6/15/2016,,6/16/2016,,Live,72,,,23,921.39
312369,LIVE,0,Property Manager,6/15/2016,,6/16/2016,,Live,72,,,186,501.88
312371,LIVE,0,HVAC Contractor,6/15/2016,,6/16/2016,,Live,72,,,5,57.65
312384,LIVE,0,Lawyer,6/15/2016,,6/16/2016,,Live,72,,,80,"1,211.97"
312414,LIVE,0,Lawyer,6/16/2016,,6/17/2016,,Live,71,,,125,"1,277.11"
312429,LIVE,0,Lawyer,6/16/2016,,6/17/2016,,Live,71,,,97,886.47
312430,LIVE,0,General Contractor,6/16/2016,,6/17/2016,,Live,71,,,33,"1,040.95"
312436,LIVE,0,Roofer,6/16/2016,,6/17/2016,,Live,71,,,24,854.87
312439,OFF,1,Damage Repair,6/23/2016,7/29/2016,6/27/2016,7/29/2016,Off,32,6/24/2016,35,2,0
312444,LIVE,0,Auto Repair Shop,6/16/2016,,6/17/2016,,Live,71,,,269,"1,104.31"
312447,LIVE,0,Dentist,6/16/2016,,6/17/2016,,Live,71,,,87,"1,379.17"
312452,LIVE,0,Lawyer,6/16/2016,,6/17/2016,,Live,71,,,32,"1,108.98"
312456,LIVE,0,Dentist,6/16/2016,,6/17/2016,,Live,71,,,75,"2,251.12"
312477,LIVE,0,Lawyer,6/16/2016,,6/20/2016,,Live,68,,,33,516.81
312478,LIVE,0,Mediation and Arbitration,6/16/2016,,6/17/2016,,Live,71,,,31,"1,024.25"
312487,LIVE,0,Auto Repair Shop,6/16/2016,,6/17/2016,,Live,71,,,26,140.59
312489,LIVE,0,Dentist,6/24/2016,,6/27/2016,,Live,61,,,207,360.24
312504,LIVE,0,Auto Body Shop,6/16/2016,,6/17/2016,,Live,71,,,23,471.56
312507,LIVE,0,Dentist,6/16/2016,,6/17/2016,,Live,71,,,121,"1,346.33"
312519,LIVE,0,Damage Repair,6/17/2016,,6/20/2016,,Live,68,,,14,571.39
312523,LIVE,0,Auto Body Shop,6/17/2016,,6/20/2016,,Live,68,,,89,781.3
312525,OFF,1,Accountant,6/17/2016,7/21/2016,6/20/2016,7/21/2016,Off,31,,,9,185.89
312539,LIVE,0,Roofer,6/17/2016,,6/20/2016,,Live,68,,,16,977.56
312540,LIVE,0,Lawyer,6/17/2016,,6/20/2016,,Live,68,,,21,639.76
312562,LIVE,0,Lawyer,6/17/2016,,6/20/2016,,Live,68,,,17,323.97
312578,LIVE,0,HVAC Contractor,6/17/2016,,6/20/2016,7/29/2016,Off,39,,,4,144.62
312580,LIVE,0,Lawyer,6/17/2016,,6/20/2016,,Live,68,,,29,294.63
312582,LIVE,0,Security Service,6/17/2016,,6/20/2016,,Live,68,,,15,804.97
312601,LIVE,0,Appliance Repair,6/17/2016,,6/20/2016,,Live,68,,,26,528
312614,LIVE,0,Property Manager,6/20/2016,,6/21/2016,,Live,67,,,25,990.1
312624,LIVE,0,General Contractor,6/20/2016,,6/21/2016,,Live,67,,,37,"1,131.59"
312629,LIVE,0,Lawyer,6/20/2016,,6/21/2016,,Live,67,,,30,177.99
312630,LIVE,0,Lawyer,6/20/2016,,6/21/2016,,Live,67,,,13,331.74
312632,LIVE,0,Self Defense and Martial Arts Course,6/20/2016,,6/21/2016,,Live,67,,,3,190.21
312646,LIVE,0,Roofer,6/20/2016,,6/21/2016,8/23/2016,Off,63,,,8,169.02
312671,LIVE,0,Personal Trainer,6/20/2016,,6/21/2016,,Live,67,,,3,256.63
312675,LIVE,0,Accountant,6/20/2016,,6/21/2016,,Live,67,,,28,988.77
312678,LIVE,0,Lawyer,6/20/2016,,6/21/2016,,Live,67,,,138,"1,165.45"
312684,LIVE,0,Home Remodeling,6/20/2016,,6/21/2016,,Live,67,,,2,425.72
312694,LIVE,0,Lawyer,6/20/2016,,6/21/2016,,Live,67,,,10,386.24
312710,LIVE,0,General Contractor,6/21/2016,,6/22/2016,,Live,66,,,3,255.04
312712,LIVE,0,Plumber,6/21/2016,,6/22/2016,,Live,66,,,7,609.52
312715,LIVE,0,Lawyer,6/21/2016,,6/22/2016,,Live,66,,,182,639.67
312716,LIVE,0,Chiropractor,6/22/2016,,6/23/2016,,Paused,65,,,23,263.7
312720,LIVE,0,HVAC Contractor,6/21/2016,,6/22/2016,,Live,66,,,39,495.91
312727,LIVE,0,Dentist,6/22/2016,,7/6/2016,,Live,52,,,25,326.76
312736,LIVE,0,Window Contractor,7/1/2016,,7/5/2016,,Live,53,,,12,185.23
312743,LIVE,0,Counselor,6/21/2016,,6/22/2016,,Live,66,,,5,"1,628.35"
312748,LIVE,0,Accountant,6/21/2016,,6/22/2016,,Live,66,,,35,"1,058.39"
312753,LIVE,0,Property Manager,6/21/2016,,6/22/2016,,Live,66,,,30,163.05
312757,LIVE,0,Lawyer,6/21/2016,,6/22/2016,,Paused,66,,,36,"2,153.73"
312779,LIVE,0,Lawyer,6/28/2016,,6/28/2016,,Live,60,,,31,511.02
312780,LIVE,0,Accountant,6/21/2016,,6/22/2016,,Live,66,,,9,145.79
312783,LIVE,0,Lawyer,6/21/2016,,6/22/2016,,Live,66,,,19,"1,140.88"
312786,LIVE,0,Home Remodeling,6/22/2016,,6/23/2016,,Live,65,,,7,127.51
312790,LIVE,0,General Contractor,6/21/2016,,6/22/2016,,Live,66,,,16,373.98
312801,LIVE,0,Lawyer,6/21/2016,,6/22/2016,,Live,66,,,63,695.03
312810,LIVE,0,HVAC Contractor,6/22/2016,,6/23/2016,,Live,65,,,36,365.78
312815,LIVE,0,Lawyer,6/22/2016,,6/23/2016,,Live,65,,,46,"2,505.47"
312817,LIVE,0,Property Manager,6/22/2016,,6/23/2016,,Live,65,,,314,"1,079.73"
312820,LIVE,0,Real Estate Agent,6/22/2016,,6/23/2016,,Live,65,,,12,236.54
312829,LIVE,0,Auto Repair Shop,6/22/2016,,6/23/2016,,Live,65,,,42,185.31
312835,LIVE,0,Kitchen Remodeling,6/22/2016,,6/23/2016,,Live,65,,,7,404
312840,LIVE,0,General Contractor,6/22/2016,,6/23/2016,,Live,65,,,35,965.66
312846,LIVE,0,Home Remodeling,6/22/2016,,6/24/2016,,Live,64,,,15,184.48
312867,LIVE,0,Lawyer,6/22/2016,,6/23/2016,,Live,65,,,51,263.25
312870,LIVE,0,Auto Repair Shop,6/22/2016,,6/23/2016,,Live,65,,,134,"1,064.37"
312882,LIVE,0,Home Waterproofing,6/22/2016,,6/23/2016,,Live,65,,,12,443.46
312888,LIVE,0,Lawyer,6/22/2016,,6/23/2016,,Live,65,,,30,"1,025.40"
312907,LIVE,0,Auto Repair Shop,6/23/2016,,6/24/2016,,Live,64,,,47,36.79
312910,LIVE,0,Architect,6/23/2016,,6/24/2016,,Live,64,,,7,363.63
312935,LIVE,0,Lawyer,6/23/2016,,6/24/2016,,Live,64,,,17,934.22
312944,LIVE,0,Lawyer,6/23/2016,,6/24/2016,,Live,64,,,109,889.9
312954,LIVE,0,Roofer,6/23/2016,,6/24/2016,,Live,64,,,37,912.51
312967,OFF,1,Chiropractor,6/23/2016,8/17/2016,6/24/2016,8/17/2016,Off,54,8/4/2016,13,42,146.02
312973,LIVE,0,Architect,6/23/2016,,6/24/2016,,Live,64,,,28,"1,199.10"
312977,LIVE,0,Home Remodeling,6/23/2016,,6/24/2016,,Live,64,,,9,709.3
312985,LIVE,0,Architect,6/23/2016,,6/24/2016,,Live,64,,,30,"1,084.02"
312998,LIVE,0,Lawyer,6/23/2016,,6/24/2016,,Live,64,,,22,844.78
312999,OFF,1,Insurance,6/23/2016,7/27/2016,6/24/2016,7/27/2016,Off,33,7/26/2016,1,19,555.28
313007,LIVE,0,Home Remodeling,6/23/2016,,6/24/2016,,Live,64,,,42,691.99
313023,LIVE,0,Lawyer,6/24/2016,,6/27/2016,,Paused,61,,,22,729.33
313030,LIVE,0,Solar Contractors,6/24/2016,,6/27/2016,,Live,61,,,31,996.59
313034,LIVE,0,Lawyer,6/24/2016,,6/27/2016,,Live,61,,,31,467.26
313037,LIVE,0,Lawyer,6/24/2016,,6/27/2016,,Live,61,,,6,378.91
313046,LIVE,0,Lawyer,6/24/2016,,6/29/2016,,Live,59,,,25,832.94
313048,LIVE,0,Garage Door Contractor,6/24/2016,,6/27/2016,,Live,61,,,44,"2,286.31"
313060,OFF,1,Auto Repair Shop,6/24/2016,8/4/2016,6/27/2016,8/4/2016,Off,38,7/26/2016,9,31,35.22
313064,LIVE,0,Lawyer,6/24/2016,,7/11/2016,,Live,47,,,25,"1,067.47"
313069,LIVE,0,Architect,6/24/2016,,7/8/2016,,Live,50,,,26,421.32
313070,LIVE,0,Roofer,6/24/2016,,6/27/2016,,Live,61,,,34,919.92
313073,LIVE,0,Lawyer,6/24/2016,,6/27/2016,,Live,61,,,52,309.18
313075,LIVE,0,Property Manager,6/24/2016,,6/27/2016,,Live,61,,,10,192.84
313077,LIVE,0,Chiropractor,6/24/2016,,6/27/2016,8/23/2016,Off,57,,,100,486.14
313080,LIVE,0,Roofer,6/24/2016,,6/27/2016,,Live,61,,,12,408.95
313087,LIVE,0,Lawyer,7/14/2016,,7/14/2016,,Live,44,,,12,622.32
313088,LIVE,0,Lawyer,6/24/2016,,7/6/2016,,Live,52,,,47,"2,129.81"
313100,LIVE,0,Damage Repair,6/24/2016,,6/27/2016,,Live,61,,,10,414.74
313105,OFF,1,Kitchen Remodeling,6/25/2016,7/27/2016,6/27/2016,7/27/2016,Off,30,,,0,9.15
313114,LIVE,0,General Contractor,6/25/2016,,6/27/2016,,Live,61,,,9,141.29
313126,OFF,1,Dentist,6/27/2016,7/29/2016,6/27/2016,7/29/2016,Off,32,7/28/2016,1,19,185.49
313133,LIVE,0,Plumber,6/27/2016,,6/28/2016,,Live,60,,,11,252.87
313139,LIVE,0,HVAC Contractor,6/27/2016,,6/28/2016,,Live,60,,,25,706.67
313148,LIVE,0,Accountant,6/27/2016,,6/28/2016,,Live,60,,,28,981.16
313157,LIVE,0,Chiropractor,6/27/2016,,6/28/2016,,Live,60,,,44,298.17
313160,LIVE,0,Auto Repair Shop,6/27/2016,,6/28/2016,,Live,60,,,124,222.8
313186,LIVE,0,Auto Repair Shop,6/27/2016,,6/28/2016,,Live,60,,,50,"1,076.39"
313211,LIVE,0,Accountant,6/27/2016,,6/28/2016,,Live,60,,,15,701.24
313212,LIVE,0,Cabinetry Contractor,6/27/2016,,7/7/2016,,Live,51,,,378,"41,003.71"
313226,LIVE,0,Home System Installer,6/27/2016,,7/15/2016,,Live,43,,,15,194.44
313231,LIVE,0,Concrete Contractor,6/28/2016,,6/29/2016,,Live,59,,,11,"1,998.53"
313237,LIVE,0,Dentist,6/27/2016,,6/28/2016,,Live,60,,,44,579.98
313248,LIVE,0,Document Shredding Services,6/27/2016,,6/28/2016,,Live,60,,,25,779.12
313255,OFF,1,General Contractor,6/27/2016,8/10/2016,6/28/2016,8/10/2016,Off,43,7/1/2016,40,8,216.07
313257,LIVE,0,Computer Service,6/27/2016,,6/28/2016,,Live,60,,,23,200.43
313264,LIVE,0,General Contractor,6/27/2016,,6/28/2016,7/20/2016,Live,60,,,13,247.91
313280,LIVE,0,Building Designer,6/28/2016,,6/29/2016,,Live,59,,,90,998.33
313283,LIVE,0,Landscaper,6/28/2016,,6/29/2016,,Live,59,,,32,284.61
313286,LIVE,0,Auto Repair Shop,6/28/2016,,6/29/2016,,Live,59,,,151,259.78
313288,LIVE,0,Tax Preparation Service,6/28/2016,,6/29/2016,,Live,59,,,7,170.74
313299,LIVE,0,Auto Repair Shop,6/28/2016,,6/29/2016,,Live,59,,,139,"1,087.48"
313318,LIVE,0,Tax Preparation Service,6/28/2016,,7/1/2016,,Live,57,,,7,68.52
313329,LIVE,0,Interior Designer,6/28/2016,,6/29/2016,,Live,59,,,12,270.18
313350,LIVE,0,Roofer,6/28/2016,,6/29/2016,,Live,59,,,36,"1,417.50"
313352,LIVE,0,Lawyer,6/28/2016,,6/29/2016,,Live,59,,,22,171.29
313356,LIVE,0,Roofer,6/28/2016,,6/29/2016,,Live,59,,,8,364.39
313398,OFF,1,HVAC Contractor,6/29/2016,8/13/2016,6/30/2016,8/11/2016,Off,42,7/28/2016,16,8,256.41
313402,LIVE,0,Garage Door Contractor,6/29/2016,,6/30/2016,,Live,58,,,15,196.75
313403,LIVE,0,Real Estate Agent,6/29/2016,,6/30/2016,8/1/2016,Off,32,,,2,55.38
313408,LIVE,0,Carpet Cleaning,6/29/2016,,7/5/2016,,Live,53,,,9,180.03
313411,LIVE,0,Lawyer,7/6/2016,,7/7/2016,,Live,51,,,26,206.23
313412,LIVE,0,Lawyer,6/29/2016,,7/12/2016,,Live,46,,,27,"8,516.19"
313419,LIVE,0,Lawyer,7/14/2016,,7/15/2016,,Live,43,,,77,"1,046.17"
313421,LIVE,0,Custom Closet Builder,6/29/2016,,6/30/2016,,Live,58,,,14,927.63
313431,LIVE,0,Roofer,6/29/2016,,6/30/2016,,Live,58,,,16,718.2
313435,LIVE,0,Lawyer,6/29/2016,,6/30/2016,,Live,58,,,25,494.6
313444,LIVE,0,General Contractor,6/29/2016,,6/30/2016,,Live,58,,,24,949.35
313450,LIVE,0,Mold Remediation,6/29/2016,,6/30/2016,,Live,58,,,13,685.08
313455,LIVE,0,Lawyer,6/29/2016,,6/30/2016,,Live,58,,,29,734.01
313458,LIVE,0,Auto Repair Shop,6/29/2016,,6/30/2016,,Live,58,,,122,"1,629.73"
313495,LIVE,0,Lawyer,6/29/2016,,6/30/2016,,Live,58,,,54,940.27
313520,LIVE,0,Roofer,6/29/2016,,6/30/2016,,Live,58,,,20,512.84
313553,LIVE,0,Therapist,6/30/2016,,7/1/2016,,Live,57,,,39,"1,510.30"
313564,LIVE,0,Lawyer,6/30/2016,,7/1/2016,,Live,57,,,44,"1,194.05"
313566,LIVE,0,Lawyer,6/30/2016,,7/14/2016,,Live,44,,,20,"1,248.24"
313575,LIVE,0,Chiropractor,6/30/2016,,7/1/2016,,Live,57,,,16,341.89
313586,LIVE,0,Lawyer,6/30/2016,,7/1/2016,,Live,57,,,48,937.65
313599,LIVE,0,Lawyer,6/30/2016,,7/1/2016,,Live,57,,,49,"2,033.58"
313601,LIVE,0,Mover,6/30/2016,,7/27/2016,,Live,31,,,8,144.14
313606,LIVE,0,Lawyer,6/30/2016,,7/1/2016,,Live,57,,,43,319.63
313644,LIVE,0,Lawyer,6/30/2016,,7/1/2016,,Live,57,,,18,234.86
313655,LIVE,0,Accountant,6/30/2016,,7/1/2016,,Live,57,,,12,704.51
313676,LIVE,0,Auto Repair Shop,6/30/2016,,7/1/2016,,Live,57,,,53,"1,101.86"
313729,LIVE,0,Lawyer,7/6/2016,,7/7/2016,,Live,51,,,161,"1,058.88"
313735,LIVE,0,Architect,7/1/2016,,7/5/2016,,Live,53,,,36,524.08
313736,LIVE,0,Lawyer,7/1/2016,,7/5/2016,,Live,53,,,15,293.62
313759,LIVE,0,Accountant,7/5/2016,,7/6/2016,7/11/2016,Live,52,,,11,383.26
313775,LIVE,0,Lawyer,7/11/2016,,7/12/2016,,Live,46,,,5,"1,000.83"
313779,LIVE,0,General Contractor,7/5/2016,,7/6/2016,,Live,52,,,11,954.22
313794,LIVE,0,Architect,7/5/2016,,7/6/2016,,Live,52,,,18,"1,050.28"
313825,LIVE,0,Pest Exterminator,7/5/2016,,7/6/2016,,Live,52,,,90,183.69
313839,LIVE,0,Accountant,7/6/2016,,7/7/2016,,Live,51,,,82,"1,172.85"
313849,LIVE,0,Roofer,7/6/2016,,7/7/2016,,Live,51,,,20,822.29
313872,LIVE,0,Interior Designer,7/6/2016,,7/7/2016,,Live,51,,,11,176.85
313891,LIVE,0,Auto Repair Shop,7/6/2016,,7/7/2016,,Live,51,,,118,178.96
313897,LIVE,0,Accountant,7/6/2016,,7/7/2016,,Live,51,,,7,411.09
313904,LIVE,0,Accountant,7/6/2016,,7/7/2016,,Live,51,,,14,144.35
313910,LIVE,0,Security Service,7/6/2016,,7/7/2016,,Live,51,,,32,531.75
313912,LIVE,0,Lawyer,7/6/2016,,7/7/2016,,Live,51,,,22,455.53
313918,LIVE,0,Architect,7/6/2016,,7/7/2016,,Live,51,,,16,"1,042.18"
313924,LIVE,0,General Contractor,7/6/2016,,7/7/2016,,Live,51,,,10,887.17
313934,LIVE,0,Bathroom Remodeling,7/6/2016,,7/7/2016,,Live,51,,,11,911.98
313939,LIVE,0,Lawyer,7/7/2016,,7/12/2016,,Live,46,,,39,"14,330.06"
313948,LIVE,0,Lawyer,7/7/2016,,7/8/2016,,Live,50,,,75,673.48
313957,LIVE,0,General Contractor,7/7/2016,,7/8/2016,,Live,50,,,13,330.68
313966,LIVE,0,Lawyer,7/11/2016,,7/12/2016,,Live,46,,,7,111.08
313968,LIVE,0,Cabinetry Contractor,7/7/2016,,7/8/2016,,Live,50,,,28,"1,265.16"
313969,LIVE,0,General Contractor,7/7/2016,,7/8/2016,,Live,50,,,17,"1,035.99"
313974,LIVE,0,Accountant,7/7/2016,,7/8/2016,,Live,50,,,10,347.36
313979,LIVE,0,Lawyer,7/7/2016,,7/12/2016,,Live,46,,,64,802.99
314004,LIVE,0,Auto Body Shop,7/7/2016,,7/8/2016,,Live,50,,,44,229.47
314006,LIVE,0,Lawyer,7/7/2016,,7/8/2016,,Live,50,,,78,965.55
314018,LIVE,0,Lawyer,7/7/2016,,7/8/2016,,Live,50,,,40,804.39
314024,LIVE,0,Lawyer,7/7/2016,,7/8/2016,,Live,50,,,25,794.53
314042,LIVE,0,Lawyer,7/8/2016,,7/11/2016,,Live,47,,,30,"1,313.81"
314046,LIVE,0,General Contractor,7/8/2016,,7/11/2016,,Live,47,,,67,924.42
314070,OFF,1,Building Designer,7/8/2016,8/19/2016,7/11/2016,8/19/2016,Off,39,7/20/2016,30,25,828.74
314071,LIVE,0,Lawyer,7/8/2016,,7/11/2016,,Live,47,,,10,142.59
314073,LIVE,0,Roofer,7/8/2016,,7/11/2016,,Live,47,,,8,317.95
314093,LIVE,0,Lawyer,7/8/2016,,7/11/2016,,Live,47,,,30,294.39
314094,LIVE,0,Roofer,7/12/2016,,7/13/2016,,Live,45,,,5,379.99
314107,LIVE,0,Accountant,7/8/2016,,7/11/2016,,Live,47,,,16,955.72
314134,LIVE,0,Fencing Contractor,7/8/2016,,7/11/2016,,Live,47,,,82,"1,593.96"
314136,LIVE,0,Lawyer,7/8/2016,,7/12/2016,,Live,46,,,28,927.61
314153,LIVE,0,Building Designer,7/11/2016,,7/12/2016,,Live,46,,,20,288.01
314170,LIVE,0,Lawyer,7/11/2016,,7/12/2016,,Live,46,,,28,131.42
314172,LIVE,0,Lawyer,7/11/2016,,7/12/2016,,Live,46,,,48,672.23
314179,LIVE,0,Lawyer,7/11/2016,,7/12/2016,,Live,46,,,28,"1,106.15"
314181,LIVE,0,Lawyer,7/11/2016,,7/12/2016,,Live,46,,,11,894
314203,LIVE,0,Lawyer,7/11/2016,,7/12/2016,,Live,46,,,41,374.91
314204,LIVE,0,General Contractor,7/11/2016,,7/12/2016,,Live,46,,,16,"1,070.52"
314209,LIVE,0,Assisted Living Home,7/11/2016,,7/12/2016,,Live,46,,,13,560.68
314224,LIVE,0,Roofer,7/11/2016,,7/12/2016,,Live,46,,,17,186.87
314226,LIVE,0,Plumber,7/11/2016,,7/12/2016,,Live,46,,,24,966.51
314236,LIVE,0,Roofer,7/21/2016,,7/22/2016,,Live,36,,,3,172.49
314240,LIVE,0,Auto Repair Shop,7/12/2016,,7/13/2016,,Live,45,,,75,749.72
314246,LIVE,0,Accountant,7/12/2016,,7/13/2016,,Live,45,,,9,310.01
314252,LIVE,0,Property Manager,7/12/2016,,7/13/2016,,Live,45,,,4,60.52
314259,LIVE,0,Accountant,7/12/2016,,7/13/2016,,Live,45,,,30,786.02
314262,LIVE,0,Tax Preparation Service,7/12/2016,,7/13/2016,,Live,45,,,70,402.47
314265,LIVE,0,Lawyer,7/12/2016,,7/13/2016,,Live,45,,,61,554.29
314270,LIVE,0,Auto Repair Shop,7/12/2016,,7/13/2016,,Live,45,,,158,"1,044.38"
314281,LIVE,0,Home Remodeling,8/15/2016,8/15/2016,7/13/2016,8/15/2016,Live,45,8/12/2016,15,17,921.91
314286,LIVE,0,Music Schools,7/12/2016,,7/12/2016,,Live,46,,,0,0
314293,LIVE,0,Lawyer,7/12/2016,,7/13/2016,,Live,45,,,6,899.87
314320,LIVE,0,Pest Exterminator,7/12/2016,,7/13/2016,8/1/2016,Live,45,,,7,115.22
314326,LIVE,0,Lawyer,7/12/2016,,7/13/2016,,Paused,45,,,13,367.48
314332,LIVE,0,Roofer,7/13/2016,,7/13/2016,,Live,45,,,9,179.27
314335,LIVE,0,HVAC Contractor,7/13/2016,,7/13/2016,,Live,45,,,19,439.63
314350,LIVE,0,Home Remodeling,7/13/2016,,7/14/2016,,Live,44,,,15,"1,012.57"
314367,LIVE,0,HVAC Contractor,7/13/2016,,7/14/2016,,Live,44,,,14,428.9
314375,LIVE,0,Lawyer,7/13/2016,,7/14/2016,,Live,44,,,4,958.06
314389,LIVE,0,Asphalt and Pavement Contractor,7/13/2016,,7/14/2016,,Live,44,,,42,493.77
314409,LIVE,0,Landscaper,7/13/2016,,7/20/2016,,Live,38,,,22,482.48
314410,LIVE,0,Lawyer,7/13/2016,,7/14/2016,,Live,44,,,25,"1,256.15"
