client_id,churned,days_live,logins_30days,leads_30days,spend_30days,invoices_30days
301466,0,191,103,20,264.93,1098
301482,0,191,0,19,2008.72,1970
301490,0,191,0,2,0,49
301494,0,190,2,23,329.16,649
301534,0,190,5,6,0,199
301540,0,190,1,7,254.01,299
301559,0,190,0,19,165.04,249
301565,0,190,0,4,17.67,0
301576,0,190,0,2,0,19
301614,0,190,0,7,0,49
301636,0,190,0,4,0,19
301681,0,189,13,103,3450.61,4000
301682,0,189,0,13,117.85,329
301717,0,189,0,135,292.3,649
301783,0,185,0,102,307.29,679
301853,0,188,4,15,0,149
301862,0,188,0,38,718.53,1099
301865,0,188,2,22,342.6,499
301872,0,188,0,22,484.46,549
301887,0,188,4,21,0,329
301925,0,188,13,9,0,49
301945,0,188,4,70,291.45,649
301961,0,188,0,78,426.29,699
301966,0,188,3,24,612.38,1273.6
302010,0,187,1,4,3.88,299
302032,0,185,0,109,217.19,649
302037,0,185,0,13,327.83,700
302043,0,185,0,19,166.9,299
302074,0,185,1,18,864.05,999
302081,0,185,3,20,657.59,770
302115,0,185,0,52,407.58,749
302161,0,185,0,7,0,199
302176,0,184,0,22,912.94,0
302178,0,184,0,5,0,0
302198,0,184,0,0,0,0
302231,0,184,0,6,0,0
302238,0,184,19,211,708.15,250
302246,0,184,1,62,578.24,180
302302,0,184,0,1,0,0
302308,0,184,1,7,113.96,0
302367,0,183,0,0,0,19
302373,0,183,1,7,0,19
302405,0,183,0,22,720.28,1099
302471,0,183,0,4,0,199
302489,0,183,0,13,0,239
302506,0,168,0,39,1590.32,2828
302561,0,182,1,95,905.54,1249
302621,0,182,8,31,0,0
302632,0,182,0,11,260.76,599
302636,0,182,15,38,154.9,499
302652,0,182,3,69,483.07,1499
302671,0,181,0,37,88.05,199
302709,0,181,0,5,0,49
302711,0,181,0,7,238.77,249
302719,0,181,0,8,0,99
302723,0,181,0,49,219.47,299
302741,0,181,0,28,495.27,699
302755,0,181,0,187,605.09,1000
302761,0,181,1,54,133.33,399
302762,0,181,0,8,200.2,349
302769,0,181,0,2,0,19
302780,0,181,0,1,0,19
302805,0,180,2,222,1514.45,1828
302809,0,180,34,123,1052.43,1329
302812,0,180,2,183,1422.51,1829
302834,0,178,1,0,0,0
302837,0,178,0,0,0,19
302871,0,178,0,30,349.54,379
302874,1,166,0,4,0,329
302888,1,115,1,6,250.95,678
302899,0,178,0,41,799.27,1249
302906,0,178,0,7,0,149
302916,0,178,0,43,566.52,519
302922,0,178,0,14,428.37,479
302931,0,178,0,26,358.58,999
302934,0,178,0,3,376.23,389
302949,1,75,0,14,23.03,0
302956,0,178,5,35,629.55,1129
302961,1,115,0,0,0,0
302963,0,178,5,8,223.3,499
302964,0,178,15,23,0,299
302966,0,178,0,39,1274.41,1699
302984,0,177,16,36,162.11,299
302998,0,177,0,75,0,290
303024,0,175,6,81,2169.3,2500
303047,0,177,0,15,384.05,649
303053,0,177,0,16,735.81,1099
303056,0,168,2,56,513.5,999
303066,0,177,0,4,0,299
303078,0,177,4,20,267.96,549
303096,0,177,0,0,0,19
303108,0,177,0,8,326.96,699
303135,0,177,0,14,174.91,269
303153,0,177,1,21,180.16,499
303175,0,176,1,97,1089.36,1499
303179,0,176,6,16,0,176
303187,0,176,0,12,116.65,0
303200,0,176,5,8,0,49
303202,0,176,6,10,203.59,499
303248,0,176,0,58,0,196
303251,0,176,0,11,152.87,299
303280,0,176,0,11,274.62,299
303305,0,176,1,151,0,19
303310,0,176,0,114,689.67,999
303333,0,170,8,49,865.37,1249
303348,0,175,1,34,339.55,649
303363,0,175,0,13,0,329
303371,0,175,0,37,323.3,649
303398,0,175,3,37,207.03,49
303416,0,175,5,3,100.15,199
303428,0,175,4,741,314.07,549
303429,0,175,1,372,278.85,549
303431,0,175,9,543,269.59,549
303432,0,175,1,282,310.08,549
303440,0,175,0,49,157.53,299
303477,0,169,0,8,517.21,1000
303482,0,174,0,23,468.97,549
303498,0,174,0,22,859.67,1249
303508,0,174,1,40,813.48,1249
303510,0,174,0,33,207.64,500
303521,0,174,0,50,186.24,599
303554,0,169,0,1,92.18,0
303577,0,174,10,21,236.78,549
303691,0,171,4,28,636.24,1249
303738,0,171,15,32,91.05,299
303742,0,171,0,9,0,149
303758,0,170,2,24,246.35,699
303778,0,170,1,67,351.69,499
303780,0,170,0,8,149.32,0
303796,0,170,3,37,322.13,549
303805,0,170,0,2,0,275
303810,0,170,1,16,51.74,0
303854,0,170,0,129,32.48,0
303886,0,169,0,8,145.85,199
303890,0,170,0,0,0,49
303893,0,170,1,11,390.64,0
303894,0,170,2,50,632.85,1049
303914,0,170,0,1,0,19
303932,0,169,0,10,154.87,499
303933,0,169,2,19,239.14,434
303940,0,169,0,33,291.06,599
303952,0,169,0,22,271,299
303955,0,169,0,11,79.39,49
303978,0,169,1,10,283.69,549
303996,0,169,0,16,0,206.68
304018,0,169,0,49,611.67,999
304040,0,169,1,8,600.53,1249
304092,1,93,1,37,582.33,0
304098,0,169,0,12,270.24,599
304100,0,169,1,80,1044.1,1499
304114,0,168,0,13,297.6,299
304154,0,168,0,97,998.81,1249
304190,0,168,5,6,159.57,199
304201,0,168,0,38,207.28,500
304235,0,167,1,67,246.3,289
304253,0,168,12,105,139.6,499
304273,0,167,13,19,192.47,498
304282,0,168,0,16,151.58,499
304311,0,168,4,0,0,19
304341,0,168,1,8,0,199
304378,0,167,2,27,202.79,49
304388,0,167,0,53,130.32,0
304394,0,167,0,40,789.64,1249
304401,0,167,4,22,369.02,378
304403,0,167,0,66,188.14,499
304417,0,167,0,14,385.08,380.77
304423,0,167,9,33,567.86,700
304440,0,167,0,98,953.09,1249
304447,0,167,0,16,0,19
304474,0,167,0,13,1253.62,1649
304538,0,164,0,7,161.65,499
304545,0,164,0,13,256.09,499
304561,0,164,0,3,1.29,49
304566,0,164,0,1,0,49
304578,0,164,0,5,0,283
304586,0,164,3,27,527.26,999
304593,0,164,0,16,678.43,999
304639,0,164,0,23,253.68,649
304647,0,147,1,4,257.67,749
304674,0,163,0,4,0,149
304678,0,163,0,4,0,199
304684,0,163,0,1,0,150
304693,0,163,0,124,499.73,649
304696,0,163,10,94,1435.45,1919
304745,0,163,0,86,0,149
304773,0,163,1,0,0,49
304777,0,163,0,28,950.7,1249
304784,0,163,0,0,0,49
304812,0,162,0,54,882.95,1249
304824,0,162,0,15,70.55,0
304879,0,162,0,28,1028.96,1499
304916,0,162,5,35,0,19
304940,0,162,0,1,0,99
304958,0,162,1,37,0,0
304992,0,161,5,36,235.34,600
304998,0,161,0,27,370,599
305001,0,161,0,151,424.26,599
305020,0,161,5,9,1072.85,1499
305028,0,161,1,16,661.32,54
305055,0,161,0,5,0,329
305103,0,160,0,19,148.32,299
305145,0,160,0,16,401.75,649
305163,0,160,61,28,758.47,0
305173,0,160,1,17,180.94,299
305198,0,160,0,5,225.42,499
305224,0,160,4,6,441.66,449
305232,0,153,2,36,1268.97,0
305237,0,160,0,23,326.41,649
305239,0,160,0,46,1117.75,1499
305245,0,160,2,52,203.85,0
305274,0,159,0,19,791.24,799
305275,0,159,0,2,0,329
305288,0,157,0,5,74.08,249
305302,0,157,0,1,0,295
305310,0,157,0,186,1284.17,1499
305311,0,157,0,144,4447.34,4750
305317,0,157,0,16,178.56,0
305326,0,156,0,29,194.69,399
305330,0,157,11,27,725.68,0
305333,0,157,1,3,325.25,152.67
305408,0,157,0,28,645.83,1149
305416,0,156,0,14,0,179
305421,0,156,0,23,312.07,649
305435,0,156,3,12,0,658
305437,0,156,0,12,602,0
305467,0,156,4,30,684.53,999
305480,0,156,0,4,0,150
305481,0,156,0,9,279.26,299
305494,0,156,0,40,987.61,1299
305515,0,156,6,15,721.48,999
305533,0,156,1,65,120.73,499
305540,0,156,0,90,249.49,0
305559,0,156,0,13,46,329
305575,0,156,2,8,369.64,699
305601,0,155,0,12,210.79,549
305605,0,155,0,21,170.36,500
305609,0,155,0,1,0,49
305619,0,155,2,33,202.61,399
305634,0,155,0,10,236.25,0
305651,0,155,0,5,35.64,295
305676,0,155,1,1,0,329
305688,0,155,18,19,224.03,418.26
305689,0,155,0,9,813.03,1249
305699,0,155,0,20,230.22,599
305710,0,155,3,14,319.88,499
305717,0,155,0,25,464.05,0
305725,0,155,0,19,954.58,1249
305731,0,155,0,2,0,319
305743,0,155,0,9,784.67,1249
305745,0,155,8,3,0,249
305748,0,155,0,7,651.72,999
305769,0,154,0,9,244.75,299
305772,0,154,0,25,414.12,699
305786,0,154,0,7,136.41,299
305804,0,154,2,71,908.64,1249
305806,0,154,6,33,181.68,529
305824,0,154,0,44,212.03,599
305833,0,154,2,29,278.38,0
305879,0,154,24,29,624.37,249
305883,0,154,1,15,353.8,549
305884,0,154,2,21,487.15,869
305890,0,154,0,7,289.59,599
305902,0,153,12,10,281.51,0
305917,0,153,1,7,415.34,0
305922,0,153,0,16,165.76,0
305925,0,153,0,3,0,0
305933,0,153,0,12,833.4,0
305937,0,153,0,4,366.47,370
305949,0,153,0,30,0,0
305953,0,153,0,0,0,0
305957,0,153,0,1,0,0
305978,0,153,0,8,0,0
305989,0,153,0,12,192.08,0
305991,0,153,0,6,0,0
305993,0,153,0,2,0,0
306011,0,153,8,7,249.32,0
306052,0,152,0,20,375.85,699
306079,0,150,19,48,490.07,549
306089,0,150,3,11,0,149
306124,0,150,1,29,361.41,0
306150,0,150,0,0,0,19
306172,0,150,0,9,221.41,499
306200,0,150,0,2,17.68,149
306201,0,150,2,10,127.48,0
306203,0,149,0,5,150.42,299
306213,0,149,0,31,163.45,500
306222,1,130,11,29,173.61,0
306224,0,149,0,7,260.55,599
306229,0,149,9,57,1283.87,2500
306235,0,149,0,4,0,249
306237,1,73,31,21,334.54,599
306244,0,149,0,1,0,49
306245,0,149,0,1,0,19
306249,0,149,0,11,190.1,498
306255,1,136,1,10,86.26,0
306259,1,121,0,8,271.61,600
306263,0,148,0,1,0,19
306268,1,105,0,13,86.85,270
306270,0,149,1,6,0,149
306286,1,123,6,61,661.51,670
306298,0,149,0,26,224.23,549
306303,0,149,0,59,288.44,629
306308,0,149,1,5,0,329
306311,0,149,0,34,908.34,1249
306315,0,149,2,24,428.54,699
306318,1,92,0,11,239.35,109
306322,0,149,0,103,364.47,699
306327,0,149,0,13,166.43,500
306328,0,149,0,14,194.24,350
306482,0,148,1,16,485.78,749
306524,0,148,0,29,845.75,1349
306537,0,148,0,7,724.96,1049
306547,1,108,0,4,235.19,0
306550,0,148,2,24,15.97,0
306551,0,139,0,2,73.58,461.03
306603,0,148,0,28,274.98,699
306626,0,148,1,87,154.33,625
306641,0,148,0,4,0,199
306654,0,148,1,5,0,199
306657,0,148,0,22,365.7,699
306680,0,147,3,9,0,199
306686,0,147,1,76,0,199
306689,0,147,3,18,656.2,999
306708,0,147,0,15,1094.77,1499
306728,0,147,0,12,350.94,499
306750,0,147,0,2,5.69,99
306754,1,121,2,5,560.51,400
306805,0,146,0,11,820.57,1262.23
306810,0,146,0,9,25.58,329
306815,0,146,0,7,453.16,0
306816,0,146,0,5,161.94,499
306841,0,146,20,54,904.71,999
306843,0,146,15,8,207.02,299
306854,0,146,7,129,130.6,499
306861,0,146,1,36,0,49
306880,0,146,0,8,0,149
306904,0,146,3,62,941.9,1499
306923,0,146,1,75,254.41,799
306936,0,145,0,17,126.82,499
306939,0,145,0,270,594.45,1079
306941,0,145,0,11,187.04,499
306947,0,143,0,5,0,329
307040,0,143,0,22,956.74,1249
307052,0,143,0,59,223.1,499
307053,0,143,0,62,1267.53,1749
307056,0,143,4,10,56.65,0
307065,0,143,1,22,1037.99,1749
307068,0,143,8,17,317.5,0
307087,0,143,18,13,222.49,599
307114,0,142,0,8,55.59,0
307128,0,142,0,13,800.7,1249
307138,0,142,0,8,0,25
307142,0,142,0,22,244.47,549
307150,0,142,1,1,21.02,49
307151,0,142,0,20,1350.4,1249
307160,0,142,23,10,178.77,1211.22
307173,0,139,2,40,795.19,1149
307175,0,142,0,7,149.69,479
307181,0,142,1,15,600.35,999
307183,0,142,0,44,187.33,549
307207,0,142,1,23,188.57,749
307217,0,142,2,191,145.22,199
307230,0,142,0,8,998.05,1249
307245,0,141,0,5,0,19
307248,0,142,1,3,161.12,0
307249,0,142,0,79,0,170
307250,0,142,1,61,322.49,329
307266,0,138,1,12,377.85,599
307307,0,141,1,2,98.91,199
307318,0,141,0,10,439.98,500
307322,0,141,1,13,782.48,49
307325,0,141,1,36,561.03,999
307349,0,141,0,0,0,19
307397,0,141,10,67,582.17,999
307398,0,141,0,78,465.23,999
307403,0,141,1,41,679.25,999
307416,0,141,0,40,226.15,549
307417,0,140,2,9,131.9,749
307423,0,141,0,9,679.92,999
307435,0,141,0,4,0,154
307521,0,140,0,1,0,19
307531,0,140,9,18,919.83,669
307569,0,140,9,13,220.78,599
307608,1,105,0,2,0,0
307664,0,139,1,11,250.64,549
307668,0,139,3,8,180.15,749
307719,0,139,0,4,785.63,999
307735,0,139,0,43,1643.3,2079
307737,0,139,2,176,358.62,1249
307739,0,139,0,12,506.98,749
307775,0,139,11,17,908.03,1499
307782,0,139,3,34,603.04,999
307806,0,139,0,1,0,254
307817,0,139,1,116,1811.73,0
307822,0,138,0,24,619.88,784
307854,0,137,0,48,1030,1329
307855,0,137,4,79,1176.82,1329
307861,0,136,0,11,6.7,-699
307870,0,136,0,10,452.01,599
307873,0,136,0,0,0,329
307881,0,136,0,8,149.06,479
307898,0,136,1,5,0,329
307907,0,136,3,64,2417.45,2829
307912,0,136,0,26,0,199
307918,0,136,0,15,231.11,649
307919,0,136,1,59,499.34,799
307927,0,136,1,67,1036.22,1149
307928,0,136,0,3,381.54,999
307970,0,136,0,19,1433.18,1199
307978,0,135,6,15,154.85,0
307985,0,135,1,10,155.27,329
307987,0,135,1,9,91.02,0
308019,0,135,0,14,0,99
308055,0,135,1,192,762.61,1249
308058,0,135,0,1,0,49
308102,0,135,0,8,485.57,500
308116,0,135,0,12,425.29,1099
308121,0,135,3,8,103.42,329
308129,0,135,0,6,678.61,1249
308138,0,134,3,7,136.8,0
308173,0,134,1,21,34.66,0
308177,0,134,0,19,335.39,449
308185,0,134,2,9,295.42,519
308218,0,134,2,4,0,149
308219,0,134,1,10,523.33,549
308222,0,134,0,80,613.78,1249
308224,0,134,1,5,44.8,0
308253,0,134,0,4,678.53,549
308273,0,134,4,45,0,199
308311,0,133,0,4,255.98,649
308326,0,133,0,16,0,199
308327,0,133,0,30,486.31,549
308328,0,133,0,23,686.83,999
308331,0,133,0,2,165.29,499
308343,0,133,7,84,520.98,1199
308367,0,133,13,11,150.2,299
308373,0,133,0,102,655.12,999
308382,0,133,4,17,524.18,999
308387,0,133,7,42,1874.29,3498
308410,0,133,0,1,0,19
308424,0,133,1,45,1004.3,1249
308445,0,122,0,22,929.88,1249
308477,0,132,0,28,243.81,299
308485,0,132,5,16,529.12,0
308495,0,132,0,15,194.37,599
308517,0,132,2,47,1279.95,1095.47
308545,0,132,1,44,0,325
308565,0,132,2,436,4158.41,3199
308566,0,132,1,11,148.18,499
308571,0,132,8,36,577.77,0
308579,0,132,4,379,746.5,0
308591,0,132,4,181,2483.31,3329
308594,0,131,0,39,1282.01,1499
308623,0,129,0,2,0,259
308640,0,129,0,5,0,0
308657,0,129,0,9,300.91,599
308659,0,129,0,28,117.71,398
308680,0,129,0,14,632.56,999
308712,0,129,0,27,0,199
308724,0,129,0,4,257.49,649
308726,0,128,0,13,307.95,699
308772,0,128,0,20,1066.41,1549
308805,0,128,0,341,143.33,299
308838,0,128,1,19,493.66,0
308840,0,128,0,30,874.63,969
308841,0,128,1,15,268.55,569
308859,0,128,2,13,213.12,0
308863,0,128,2,2,173.46,249
308870,0,128,1,12,214.47,349
308879,0,128,0,80,236.68,649
308880,0,128,0,16,486.12,100
308885,0,128,3,49,206.53,0
308896,0,128,14,32,680.87,969
308907,0,128,1,15,174.03,529
308922,0,127,0,1,0,99
308929,0,127,0,0,0,19
308965,0,127,1,7,130.42,199
308976,0,127,2,18,219.75,0
308992,0,127,11,25,1441.25,0
308999,0,127,11,51,393.3,699
309009,0,127,0,1,106.5,499
309041,0,127,2,5,281.88,83
309043,0,127,0,4,0,166
309053,0,126,43,31,29.91,349
309057,0,126,0,2,0,19
309072,0,126,0,13,304.15,629
309098,0,126,1,2,238.82,0
309112,0,126,0,14,139.23,519
309116,0,126,1,31,589.31,1878
309128,0,126,5,21,476.85,-137.99
309133,0,125,3,102,940.36,1329
309136,0,126,36,54,909.88,829
309137,0,126,1,108,300.54,649
309151,0,126,0,92,323.03,649
309156,0,126,0,6,137.83,149
309167,0,126,0,203,1492.71,1499
309176,0,126,0,2,26.33,149
309200,0,125,7,5,0,249
309202,0,125,1,35,923.14,1329
309216,0,125,0,1,0,19
309220,0,125,14,15,446.36,699
309234,0,125,0,15,180.11,0
309240,0,125,0,1,0,208
309251,0,125,1,18,876.45,799
309261,0,125,0,58,1204.92,1499
309275,0,125,2,98,1204.22,1829
309278,0,125,1,29,635.1,999
309287,0,125,1,83,262.8,599
309290,0,125,0,6,145.4,499
309292,0,125,0,41,154.66,499
309319,0,119,11,71,1066.66,1249
309340,0,124,0,2,0,19
309386,0,122,0,4,277.55,649
309394,0,122,0,250,139.9,471.5
309470,0,122,1,49,910.75,1249
309483,0,122,4,7,313.27,649
309492,0,122,1,13,319.86,649
309493,0,122,1,7,131.42,349
309499,0,120,1,83,1404.67,500
309510,0,122,0,20,823.98,1249
309512,0,122,0,14,137.83,199
309528,0,122,9,13,384.7,699
309535,0,122,0,0,0,149
309545,0,122,0,0,0,49
309561,0,121,0,4,166.68,499
309572,0,121,0,4,11.15,0
309595,0,121,50,47,892.21,999
309596,0,121,3,68,927.75,1249
309600,0,121,0,26,361.77,749
309601,0,118,0,0,0,49
309611,0,121,2,12,581.37,799
309622,0,120,0,3,0,100.55
309638,0,121,0,18,447.26,750
309640,0,121,39,19,687.05,999
309649,0,121,0,20,1276.68,1749
309653,0,121,6,26,1000.93,1329
309654,0,121,5,41,716.29,999
309670,0,120,2,7,352.15,1008
309687,0,120,0,22,320.13,349
309707,0,120,0,16,136.21,324
309714,0,120,0,6,153.39,199
309724,0,120,2,13,529.96,829
309731,0,120,1,46,189.23,549
309737,0,120,9,11,623.14,749
309741,0,120,3,9,158.34,449
309742,0,120,0,38,273.56,449
309755,0,120,0,10,310.9,649
309766,0,120,1,26,673.61,999
309778,0,120,3,31,159.14,499
309785,0,120,1,167,786.63,1249
309803,0,119,0,16,581.59,999
309804,0,119,3,15,150.67,199
309808,0,119,0,36,286.2,499
309816,0,112,1,8,177.26,499
309833,0,119,2,256,1425.01,1799
309848,0,119,0,143,682.04,999
309849,0,119,0,20,728.37,1249
309852,0,119,3,23,1418.83,1750
309861,0,119,0,2,26.14,249
309866,0,119,6,7,654.13,999
309893,0,119,4,3,147.98,649
309904,0,119,12,26,557.17,999
309905,0,119,1,31,688.6,999
309919,0,119,0,71,957.24,1249
309934,0,118,15,20,286.66,599
309937,0,118,0,36,153.53,299
309959,0,118,0,5,238.81,269
309971,0,118,0,0,39.45,450
309985,0,118,3,29,751.04,1099
309991,0,118,0,85,901.66,1249
309999,0,118,40,45,908.8,1249
310001,0,118,0,54,684.23,999
310017,0,118,0,20,796.56,1249
310027,0,118,0,13,175.11,329
310030,0,118,0,102,1705.31,2499
310040,0,118,0,11,0,249
310045,0,118,2,118,959.22,1279
310051,0,118,2,4,205.41,499
310055,0,118,2,24,315.03,534.63
310073,0,117,0,38,1555.29,1780
310078,0,107,1,10,877.58,1199
310093,0,115,0,12,937.74,1249
310113,0,115,1,2,175.88,299
310127,0,115,3,1,0,49
310139,0,115,0,5,16.57,0
310140,0,115,0,37,263.89,599
310180,0,115,1,1,0,49
310185,0,115,0,35,149.81,249
310194,0,114,0,47,820.77,1249
310206,0,115,5,40,416.48,649
310232,0,114,1,104,620.19,1000
310239,0,91,2,42,493.17,829
310245,0,114,1,7,231.84,0
310247,0,114,36,41,970.86,1249
310249,0,114,122,344,458.17,774
310254,0,114,1,10,635.96,1149
310262,0,114,1,9,38.69,599
310264,0,114,0,37,662.53,999
310272,0,114,2,7,90.24,249
310282,0,114,0,27,465.68,999
310286,0,107,1,1,0,193
310289,0,114,9,3,153.21,399
310295,0,114,1,17,223.67,299
310306,0,114,3,63,832.09,1249
310307,0,114,5,29,781.29,1299
310313,0,114,0,15,882.04,1249
310315,0,114,6,17,235.85,263.6
310335,0,114,0,26,122.06,599
310358,0,114,1,1,0,149
310373,0,114,5,3,0,199
310387,0,113,1,6,337.86,298
310398,0,113,0,21,58.63,0
310412,0,113,0,2,926.35,1249
310425,0,113,3,9,522.07,419
310443,0,113,0,39,1367.43,1329
310446,0,113,2,27,925.69,1200
310486,0,113,0,37,0,19
310489,0,113,2,23,717,999
310491,0,113,0,32,1868.18,2499
310492,0,113,3,60,156.89,49
310497,0,113,0,4,0,329
310500,0,113,3,31,1134.68,1499
310516,0,113,2,46,3636.53,3999
310521,0,113,1,27,367.85,699
310536,0,112,0,12,309.1,699
310540,0,112,1,1,124.16,0
310542,0,112,2,11,1545.14,1549
310551,0,112,0,37,914.11,999
310557,0,112,3,13,494.05,699
310567,0,112,0,1,0,194
310572,0,112,2,17,708.17,1249
310574,0,112,3,121,616,999
310598,0,112,0,60,662.94,999
310602,0,112,11,14,396.94,499
310609,0,112,0,32,927.14,1249
310623,0,112,0,22,962.87,1249
310631,0,111,0,41,299.56,608
310637,0,111,0,0,7.27,49
310652,0,111,7,11,503.01,302.38
310653,0,111,1,33,789.91,1632.51
310654,0,111,1,43,502.44,0
310657,0,111,7,5,422.74,367.6
310659,0,111,1,27,772.93,1049
310661,0,111,1,4,376.66,1249
310672,0,111,4,28,171.52,399
310673,0,111,1,26,138.6,0
310704,0,111,1,17,318.07,0
310713,0,111,0,169,912.12,1249
310723,0,111,1,6,287.65,599
310731,0,111,3,351,540.88,0
310732,0,111,2,11,185.77,299
310746,0,111,0,81,1377.06,1749
310753,0,111,0,3,0,329
310771,0,110,0,41,1060.73,1329
310780,0,109,0,47,1468.82,1829
310781,0,109,4,98,1783.94,2329
310825,0,107,0,69,584.29,999
310837,0,107,0,1,155.86,199
310841,0,107,0,42,38.49,210
310851,0,107,3,29,268.07,599
310860,0,107,31,11,629.31,1249
310877,0,107,0,6,157.81,339
310884,0,107,0,2,33.86,0
310886,0,107,2,10,265.26,599
310890,0,107,0,77,440,999
310901,0,107,0,7,0,205
310904,0,107,13,30,559.02,999
310906,0,107,0,19,169.43,499
310923,0,107,0,18,351.63,649
310926,0,107,0,10,239.25,699
310927,0,107,0,7,197.88,649
310932,0,107,25,57,1098.59,0
310957,0,106,2,15,871.5,1249
311000,0,106,4,0,0,329
311003,0,106,4,39,129.29,479
311004,0,106,1,90,137.26,549
311012,0,106,1,18,159.76,299
311025,0,106,0,18,295.45,749
311037,0,105,12,82,1105.1,1329
311044,0,106,4,43,641.65,999
311062,0,105,0,12,146.24,0
311065,0,105,1,3,141.05,499
311092,0,105,0,19,648.7,999
311099,0,105,0,2,0,329
311104,0,105,2,6,731.52,479
311138,0,105,3,48,360.2,949
311154,0,105,0,2,0,329
311159,0,97,1,79,1132.01,0
311178,0,104,1,16,71.48,199
311186,0,104,3,31,639.08,999
311188,0,91,10,18,665.1,999
311190,0,104,16,1,0,240
311193,0,104,0,3,269.67,399
311209,0,104,2,192,319.05,649
311216,0,104,1,64,266.16,699
311241,0,104,0,14,953.27,1249
311265,0,103,10,10,384.11,249
311290,0,99,0,58,818.64,1249
311293,0,101,4,11,358.66,329
311299,1,93,4,1,197.08,0
311306,0,101,9,4,536.39,849
311318,0,101,0,335,649.94,999
311327,0,101,2,43,682.41,1111.5
311351,0,101,0,29,118.73,0
311359,0,101,0,3,173.21,499
311394,0,100,10,11,415.55,499
311401,0,100,0,6,988.43,1119
311404,0,79,6,111,2150.1,2249
311421,0,100,4,11,0,299
311429,0,100,4,57,2233.77,2829
311447,0,100,0,3,0,249
311460,0,100,0,66,572.47,1249
311463,0,100,24,57,242.83,499
311469,0,100,1,32,88.24,359
311471,0,100,0,13,220.2,599
311482,0,100,1,25,988.14,0
311501,0,99,0,31,0,340.41
311502,0,99,2,25,119.42,0
311512,0,99,0,7,0,220
311513,0,99,0,9,351.09,0
311515,0,99,0,20,260.74,599.64
311516,0,97,22,8,376.72,500
311519,0,99,2,29,290.12,0
311545,0,99,1,33,695.45,1249
311557,0,99,0,15,84.68,0
311564,0,99,1,8,24.16,45
311578,0,99,7,18,215.84,75
311602,0,98,0,16,254.19,499
311611,0,98,0,9,749.33,0
311613,0,98,1,144,281.56,599
311616,0,98,2,9,273.49,699
311639,0,98,1,17,187.42,499
311645,0,98,2,16,155,0
311650,0,98,1,11,351.73,249
311652,0,98,2,4,118.42,499
311653,0,98,1,46,235.34,599
311654,0,98,0,1,0,49
311667,0,98,2,228,889.91,1149
311673,0,98,2,14,152.31,499
311675,0,98,0,9,0,0
311690,0,98,5,26,770.75,1249
311712,0,97,5,20,499.28,0
311714,0,97,0,9,573.54,0
311718,0,97,0,3,298.23,1249
311760,0,97,2,16,455.93,500
311776,0,97,0,21,374.14,199
311799,0,97,17,29,721,0
311804,0,97,2,155,729.32,0
312042,0,97,9,7,510.8,850
312054,0,97,1,8,257.11,299
312060,0,96,2,31,626.26,999
